#Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
39810.71705534973,0.06406181606483956,0.2789258565929769,101.0437588150786
40179.081084894,0.05464633344373946,0.1935907989007346,100.9030029746972
40550.85354483839,0.06166427994631948,0.1050333793576023,100.7798372556194
40926.0659730011,0.06654668833484936,0.01685225980855005,100.6447536072538
41304.75019901615,0.06628979140236202,-0.06986406216148644,100.5204892415326
41686.93834703355,0.06569414399736459,-0.1556761566865864,100.3788778121548
42072.66283844442,0.06713439448000122,-0.2417368959418081,100.2697612750142
42461.95639463128,0.06202004674499505,-0.3292837845541621,100.1406289262839
42854.85203974394,0.05751718207201137,-0.4148649166122929,100.0181220059468
43251.38310350086,0.06612575928700626,-0.5003049576287691,99.88751919491776
43651.58322401659,0.06847415346822995,-0.5880791768889452,99.77973973575624
44055.48635065532,0.06626320540193734,-0.6718266672399326,99.66041386619177
44463.12674691086,0.06780252606996208,-0.7591552106804693,99.52671522671699
44874.53899331321,0.06385135226428307,-0.8426990380383458,99.41607892488146
45289.75799036206,0.06015659807507644,-0.9299187907891218,99.30433008454324
45708.81896148749,0.06922471424428758,-1.015928129483569,99.17107805311682
46131.75745603793,0.06987238018678962,-1.099620643892308,99.06337549015542
46558.60935229589,0.06991875544050305,-1.184926497313276,98.95669562783837
46989.41086052154,0.07110901868173167,-1.267913281565383,98.83936435757167
47424.19852602445,0.06236633911025914,-1.352584471098568,98.72821782388206
47863.00923226382,0.06695109114328882,-1.439288016740067,98.62290009521968
48305.88020397726,0.06928685002313481,-1.521501978231054,98.5118065576104
48752.84901033863,0.06936861470652815,-1.605780111597673,98.39934650941143
49203.95356814509,0.07145413803300457,-1.690474220173714,98.30074372497614
49659.2321450336,0.07307996098137731,-1.773217876247676,98.19718354825449
50118.72336272722,0.06681748550973887,-1.859105724785092,98.09064028822257
50582.46620031141,0.06460059982996062,-1.940204348927857,97.98617245596191
51050.49999754062,0.07198867667327145,-2.023653226586765,97.88553610981751
51522.86445817565,0.07226386230654724,-2.110414508975738,97.76581613745077
51999.59965335159,0.07205463079673011,-2.192795904756299,97.66576707501994
52480.74602497726,0.07560227121892692,-2.27417032005603,97.56241589490912
52966.34438916577,0.07195715693767107,-2.359021284980441,97.47830388588841
53456.43593969716,0.0592175308848705,-2.44026386394828,97.37103611701407
53951.06225151276,0.07301736815217641,-2.522470192736688,97.26781097607807
54450.26528424212,0.07556179663728105,-2.605777018135486,97.17622547918418
54954.08738576245,0.07497125619725152,-2.687825135845634,97.07623860357245
55462.57129579107,0.07496306212239362,-2.771471503903438,96.98757926973647
55975.76014951101,0.07388959761671414,-2.85209027284528,96.89886697067355
56493.69748123025,0.06224295265920789,-2.935233551327723,96.79508450808116
57016.42722807475,0.07589351648903769,-3.016827415545704,96.69448893402637
57543.9937337157,0.07877227216316615,-3.097283072845485,96.60910766885867
58076.44175213121,0.07665579225675992,-3.177466126624347,96.50287731617175
58613.81645140288,0.07639835702649546,-3.261711171682559,96.4165414643096
59156.1634175474,0.07621860714537337,-3.346451698343956,96.3318570609669
59703.52865838369,0.07209230352396359,-3.428283498308999,96.2247118565334
60255.95860743578,0.07891604667642972,-3.504827548907933,96.14059469438084
60813.50012787179,0.07998014620076892,-3.587743535351373,96.05355606538625
61376.20051647943,0.08027664375332229,-3.671391731163478,95.96101964090377
61944.10750767815,0.07892896756356362,-3.74989636333511,95.87675792751081
62517.26927756859,0.06746859941204748,-3.830748166093151,95.77994750386677
63095.73444801934,0.08091406475462769,-3.91195186000917,95.70117113562904
63679.55209079159,0.0813850125434714,-3.991300216687495,95.62548275109586
64268.77173170197,0.08095161922990465,-4.069816952061236,95.51976190643774
64863.44335482384,0.08367947285210742,-4.152034437822779,95.43212736539357
65463.61740672751,0.07989476431511974,-4.227485363298219,95.3484335719661
66069.34480075962,0.08428536880220626,-4.313598869448469,95.26647663390182
66680.67692136223,0.07890202715233394,-4.393848056131305,95.18153926198926
67297.66562843179,0.07212033978360213,-4.476372682843848,95.09971576681986
67920.36326171846,0.08166501153267003,-4.551171670445743,95.02179425663375
68548.82264526618,0.08345640460731781,-4.631589786649784,94.93617362223208
69183.09709189367,0.08486545583692982,-4.712329535045777,94.86662266590101
69823.24040771715,0.0835793057935396,-4.791837412335421,94.77335003762136
70469.3068967147,0.08275553358287036,-4.872150433610373,94.69839122625575
71121.35136533291,0.07238378454979129,-4.95128243725707,94.58183026178861
71779.42912713619,0.08537629280267545,-5.033382212146131,94.51899121109071
72443.59600749903,0.08797709437153164,-5.112680472068631,94.41893139425707
73113.90834834176,0.08539507284805942,-5.189581522351413,94.33870628257404
73790.42301291011,0.08618193187590445,-5.268528086644604,94.2781149411679
74473.19739059893,0.08650886953243894,-5.347762437509419,94.21137584527025
75162.28940182053,0.07485042946098383,-5.425971048968452,94.1422155067869
75857.75750291835,0.08532458077589283,-5.501472025471315,94.03207903672219
76559.66069112562,0.08802230833663954,-5.582293822879203,93.95889247386748
77268.05850957021,0.08612256158895575,-5.660433577185088,93.91108109140559
77983.01105232586,0.08857493560328039,-5.742992198418214,93.81894712135318
78704.57896950984,0.08727291219546779,-5.82336922884645,93.72116141373226
79432.82347242814,0.07754470572495648,-5.896204629699398,93.64836732438468
80167.8063387679,0.08887987669862779,-5.971857183917314,93.57393924325913
80909.58991783821,0.09351066141139348,-6.054864166988278,93.49476963138648
81658.23713585922,0.09249530254871971,-6.128490168242495,93.43463808429149
82413.81150130021,0.0938430541779063,-6.213198420290546,93.35887404726691
83176.37711026709,0.08005062113345139,-6.289244771718754,93.25493330726346
83945.99865193974,0.08898575417585076,-6.364527011151695,93.21157236951549
84722.74141405964,0.091494093116799,-6.446031738235889,93.15930612278092
85506.67128846832,0.09127662167663657,-6.522905222078828,93.04739177513571
86297.85477669702,0.09266460907312621,-6.601052329341512,92.96805323614609
87096.35899560805,0.08430949986110206,-6.672744650909451,92.89245188453373
87902.25168308843,0.08761207196681381,-6.759229900041821,92.82716787437202
88715.60120379608,0.09153456675265573,-6.830239019562134,92.7514182465726
89536.47655495937,0.09496243741449661,-6.907816881063322,92.68861013661667
90364.94737223015,0.09135882252300101,-6.983119125156203,92.62300251433589
91201.08393559097,0.08931421915661771,-7.066491571698473,92.51663558285961
92044.95717531712,0.09309434344485826,-7.143193037705418,92.43033967030777
92896.63867799363,0.09678121423689506,-7.219896816815235,92.38723599372207
93756.20069258803,0.09590344293147426,-7.293192077590325,92.31519932880741
94623.7161365793,0.09434331113031595,-7.373699785254169,92.2267813927869
95499.25860214359,0.08218618314894767,-7.450791123971197,92.18891249676119
96382.90236239704,0.09500434089604734,-7.525016501640445,92.09616972420321
97274.72237769651,0.09291921476600318,-7.599628333168262,92.02861029498229
98174.79430199844,0.09611182899215029,-7.66734550450021,91.93574545837399
99083.19448927676,0.09903828407070425,-7.753319663305801,91.8640629991886
100000,0.09234073853540326,-7.829526622887252,91.80595852825098
