#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D979
#Date Time: 2023-04-20 15:52:30.063
#Sample rate: 1.20482e+06Hz
#Samples: 8192
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 50 mV/div Offset: 5 mV Attenuation: 1 X Sample Mode: Average
#Ref 1: Range: 500 mV/div Offset: 0 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.9 kHz
#Period: 526.315789 us
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#Time (s),Channel 1 (V),Channel 2 (V),Ref 1 (V)
-0.004324983360995851,0.5176037115299398,0.02514345103248488,-0.502802027226547
-0.00432415336099585,0.4969928671378357,0.02346191142469543,-0.5017883791416901
-0.004323323360995851,0.4706380169315541,0.02009883220911961,-0.5017883791416901
-0.004322493360995851,0.4581363572183123,0.01841729260133093,-0.5000989656669276
-0.004321663360995851,0.4361739820464109,0.01673575299354302,-0.4987474348871182
-0.004320833360995851,0.4219829088583966,0.0133726737779649,-0.4963822560224502
-0.004320003360995851,0.3966417067369605,0.009673286640829809,-0.4970580214123552
-0.00431917336099585,0.3716383873104712,0.007991747033040368,-0.4963822560224496
-0.004318343360995851,0.3594746102921874,0.006310207425252455,-0.4950307252426403
-0.004317513360995851,0.3462971851890406,0.003956051974348306,-0.4933413117678779
-0.004316683360995851,0.3179150388130451,0.001938204445002811,-0.4923276636830209
-0.004315853360995851,0.3020345521502726,-0.001424874770573932,-0.4913140155981635
-0.004315023360995851,0.2787206461985441,-0.004115338143037345,-0.4886109540385432
-0.00431419336099585,0.2635159249256724,-0.005796877750826789,-0.4872594232587331
-0.00431336336099585,0.2415535497537471,-0.007478417358618371,-0.4869215405637795
-0.004312533360995851,0.2151986995474775,-0.01151411241730753,-0.4855700097839708
-0.004311703360995851,0.1993182128847252,-0.01319565202509467,-0.4838805963092099
-0.004310873360995851,0.1814104300522374,-0.01756765500534478,-0.4825290655293991
-0.004310043360995851,0.1540419317610782,-0.01857657877001997,-0.4801638866647311
-0.004309213360995851,0.1334310873689703,-0.02126704214248277,-0.477122942410158
-0.00430838336099585,0.1192400141809654,-0.02328488967182965,-0.4754335289353954
-0.004307553360995851,0.1036974102131583,-0.02631166096584789,-0.4734062327656814
-0.004306723360995851,0.08038350426142782,-0.02933843225986888,-0.4703652885111083
-0.004305893360995851,0.06011054256429731,-0.03236520355388575,-0.4686758750363474
-0.004305063360995851,0.04220275973180654,-0.0340467431616758,-0.4666485788666318
-0.004304233360995851,0.01517214413560795,-0.03673720653413769,-0.4652970480868219
-0.00430340336099585,-0.009155409900974309,-0.03942766990660095,-0.4615803384423438
-0.004302573360995851,-0.01692671188487787,-0.04245444120061919,-0.4598909249675822
-0.004301743360995851,-0.0466603890406963,-0.04447228872996561,-0.4568499807130098
-0.004300913360995851,-0.06220299300850343,-0.04682644418086868,-0.4544848018483435
-0.004300083360995851,-0.08044865853593625,-0.04884429171021525,-0.4500923268139622
-0.004299253360995851,-0.100383737538141,-0.05187106300423579,-0.4480650306442452
-0.00429842336099585,-0.1152505761160597,-0.05388891053358357,-0.445024086389672
