#Time (s),Channel 1 (V),Channel 2 (V)
0.002953625,-0.1432948397971062,-2.119122884991649
0.002954875,-0.1395781301526289,-2.11609611369763
0.002956125,-0.1355235378131991,-2.111724110717379
0.002957375,-0.1321447108636743,-2.11004257110959
0.002958625,-0.1270764704393871,-2.106006876050897
0.002959875,-0.1236976434898623,-2.102980104756878
0.002961125,-0.11930516845548,-2.098608101776627
0.002962375,-0.1169399895908126,-2.096590254247281
0.002963625,-0.1135611626412878,-2.092890867110146
0.002964875,-0.1078171568270956,-2.088855172051453
0.002966125,-0.1054519779624282,-2.086501016600549
0.002967375,-0.101059502928046,-2.083137937384972
0.002968625,-0.09768067597852113,-2.08044747401251
0.002969875,-0.09463973172394879,-2.077084394796932
0.002971125,-0.08957149129966156,-2.073385007659797
0.002972375,-0.08551689896023178,-2.069013004679547
0.002973625,-0.08078654123089703,-2.065649925463969
0.002974875,-0.07774559697632469,-2.063632077934623
0.002976125,-0.0736910046368949,-2.060268998719045
0.002977375,-0.06929852960251262,-2.055224379895679
0.002978625,-0.06760911612775021,-2.054551764052564
0.002979875,-0.0622029930085105,-2.04917083730764
0.002981125,-0.05747263527917575,-2.04479883432739
0.002982375,-0.05476957371955589,-2.042444678876485
0.002983625,-0.05206651215993603,-2.040426831347139
0.002984875,-0.04733615443060127,-2.036391136288446
0.002986125,-0.042943679396219,-2.032355441229754
0.002987375,-0.03855120436183673,-2.028656054092618
0.002988625,-0.03483449471735943,-2.025629282798599
0.002989875,-0.03044201968297716,-2.022602511504579
0.002991125,-0.02807684081830978,-2.01957574021056
0.002992375,-0.02402224847887999,-2.01654896891654
0.002993625,-0.01895400805459276,-2.011840658014731
0.002994875,-0.01557518110506794,-2.008477578799154
0.002996125,-0.01185847146059063,-2.005450807505134
0.002997375,-0.008141761816113327,-2.002760344132673
0.002998625,-0.003411404086778575,-1.998388341152422
0.002999875,0.0006431882526512122,-1.994688954015287
0.003001125,0.004697780592081,-1.991662182721267
0.003002375,0.008752372931510786,-1.987962795584132
0.003003625,0.01179331718608313,-1.985608640133228
0.003004875,0.01652367491541788,-1.981236637152978
0.003006125,0.02057826725484767,-1.978209865858958
0.003007375,0.02463285959427745,-1.974510478721823
0.003008625,0.02666015576399235,-1.971147399506246
0.003009875,0.02970110001856469,-1.969465859898457
0.003011125,0.03476934044285192,-1.964421241075091
0.003012375,0.03949969817218668,-1.960721853937956
0.003013625,0.04423005590152143,-1.956013543036148
0.003014875,0.0486225309359037,-1.952986771742128
0.003016125,0.04963617902076115,-1.952314155899012
0.003017375,0.05301500597028597,-1.948951076683435
0.003018625,0.0580832463945732,-1.944242765781627
0.003019875,0.06348936951381291,-1.940543378644492
0.003021125,0.06788184454819518,-1.935835067742683
0.003022375,0.06957125802295759,-1.934153528134895
0.003023625,0.07632891192200725,-1.929781525154644
0.003024875,0.08004562156648455,-1.925745830095951
0.003026125,0.081059269651342,-1.923727982566605
0.003027375,0.08578962738067675,-1.920364903351027
0.003028625,0.09119575049991646,-1.915656592449219
0.003029875,0.09322304666963135,-1.914311360762988
0.003031125,0.0979534043989661,-1.909939357782738
0.003032375,0.1016701140434434,-1.906912586488718
0.003033625,0.1064004717727782,-1.902876891430025
0.003034875,0.1084277679424931,-1.899513812214448
0.003036125,0.1124823602819228,-1.897159656763544
0.003037375,0.1175506007062101,-1.892451345861736
0.003038625,0.1202536622658299,-1.889760882489274
0.003039875,0.1249840199951647,-1.886397803273696
0.003041125,0.1273491988598321,-1.884043647822792
0.003042375,0.1320795565891668,-1.879335336920984
0.003043625,0.137823562403359,-1.874963333940733
0.003044875,0.1395129758781214,-1.873281794332945
0.003046125,0.1435675682175512,-1.869918715117367
0.003047375,0.1466085124721236,-1.867228251744905
0.003048625,0.1510009875065058,-1.863865172529328
0.003049875,0.1547176971509832,-1.85915686162752
0.003051125,0.1587722894904129,-1.857475322019731
0.003052375,0.1624889991348902,-1.853103319039481
0.003053625,0.1662057087793676,-1.849740239823903
0.003054875,0.1695845357288924,-1.846040852686768
0.003056125,0.1729633626784172,-1.845031928922095
0.003057375,0.1776937204077519,-1.839987310098729
0.003058625,0.1820861954421342,-1.835951615040036
0.003059875,0.1847892570017541,-1.833597459589132
0.003061125,0.1874923185613739,-1.829561764530439
0.003062375,0.1925605589856612,-1.827543917001093
0.003063625,0.1956015032402335,-1.824853453628631
0.003064875,0.1986424474948058,-1.821154066491496
0.003066125,0.2023591571392832,-1.818127295197476
0.003067375,0.2060758667837605,-1.813755292217225
0.003068625,0.2097925764282378,-1.811064828844763
0.003069875,0.2131714033777626,-1.808710673393859
0.003071125,0.2162123476323349,-1.806020210021398
0.003072375,0.2206048226667172,-1.802993438727378
0.003073625,0.2243215323111945,-1.799294051590243
0.003074875,0.2280382419556718,-1.795594664453108
0.003076125,0.2310791862102441,-1.79223158523753
0.003077375,0.2341201304648165,-1.791222661472857
0.003078625,0.2388504881941513,-1.786850658492606
0.003079875,0.2408777843638661,-1.784160195120145
0.003081125,0.2456081420932009,-1.78046080798301
0.003082375,0.2493248517376782,-1.776761420845874
0.003083625,0.2510142652124406,-1.775079881238086
0.003084875,0.2547309748569179,-1.771380494100951
0.003086125,0.2601370979761576,-1.768017414885373
0.003087375,0.2618265114509201,-1.766335875277585
0.003088625,0.2668947518752073,-1.762300180218892
0.003089875,0.2662189864853023,-1.761627564375776
0.003091125,0.2712872269095896,-1.758600793081757
0.003092375,0.2766933500288293,-1.753219866336833
0.003093625,0.2783827635035916,-1.750865710885929
0.003094875,0.282099473148069,-1.748511555435025
0.003096125,0.2841267693177839,-1.745821092062563
0.003097375,0.2871677135723562,-1.743466936611659
0.003098625,0.2915601886067385,-1.740440165317639
0.003099875,0.2952768982512158,-1.737749701945177
0.003101125,0.2989936078956931,-1.733041391043369
0.003102375,0.3023724348452179,-1.730350927670907
0.003103625,0.3047376137098853,-1.728333080141561
0.003104875,0.3064270271846477,-1.727660464298445
0.003106125,0.3104816195240775,-1.722615845475079
0.003107375,0.3141983291685548,-1.720597997945733
0.003108625,0.3148740945584598,-1.720261690024175
0.003109875,0.3189286868978896,-1.716225994965482
0.003111125,0.3226453965423668,-1.712526607828347
0.003112375,0.3273757542717016,-1.710172452377443
0.003113625,0.3287272850515116,-1.707145681083423
0.003114875,0.3304166985262739,-1.705464141475635
0.003116125,0.3354849389505612,-1.701764754338499
0.003117375,0.3375122351202761,-1.699746906809153
